#X Y Z
28 98 10
29 98 10
30 98 10
27 99 10
28 99 10
29 99 10
30 99 10
31 99 10
24 0 20
25 0 20
26 0 20
24 1 20
7 36 30
6 37 30
7 37 30
5 38 30
6 38 30
7 38 30
8 38 30
4 39 30
5 39 30
6 39 30
7 39 30
8 39 30
9 39 30
4 40 30
5 40 30
6 40 30
7 40 30
8 40 30
9 40 30
3 41 30
4 41 30
5 41 30
6 41 30
7 41 30
8 41 30
9 41 30
10 41 30
3 42 30
4 42 30
5 42 30
6 42 30
7 42 30
8 42 30
9 42 30
10 42 30
3 43 30
4 43 30
5 43 30
6 43 30
7 43 30
8 43 30
9 43 30
3 44 30
4 44 30
5 44 30
6 44 30
7 44 30
8 44 30
4 45 30
5 45 30
6 45 30
7 45 30
4 46 30
5 46 30
6 46 30
2 96 40
3 96 40
4 96 40
5 96 40
1 97 40
2 97 40
3 97 40
4 97 40
5 97 40
1 98 40
2 98 40
3 98 40
4 98 40
5 98 40
6 98 40
1 99 40
2 99 40
3 99 40
4 99 40
5 99 40
6 99 40
8 36 50
9 36 50
10 36 50
11 36 50
12 36 50
13 36 50
9 37 50
10 37 50
11 37 50
13 37 50
10 38 50
11 38 50
12 38 50
13 38 50
15 38 50
10 39 50
11 39 50
12 39 50
13 39 50
14 39 50
15 39 50
11 40 50
12 40 50
13 40 50
11 41 50
12 41 50
13 41 50
8 87 60
9 87 60
6 88 60
7 88 60
8 88 60
9 88 60
10 88 60
8 89 60
9 89 60
7 90 60
8 90 60
8 91 60
