#X Y Z
59 58 10
59 59 10
60 58 10
60 59 10
60 60 10
61 58 10
61 59 10
44 32 20
44 33 20
44 34 20
45 32 20
45 33 20
45 34 20
46 32 20
46 33 20
46 34 20
46 35 20
47 32 20
47 33 20
47 34 20
47 35 20
48 32 20
48 33 20
48 34 20
48 35 20
49 32 20
49 33 20
49 34 20
49 35 20
51 1 20
52 1 20
52 2 20
53 1 20
53 2 20
54 1 20
54 2 20
55 1 20
55 2 20
56 1 20
56 2 20
56 3 20
57 1 20
57 2 20
57 3 20
58 1 20
58 2 20
58 3 20
59 1 20
92 69 30
92 70 30
92 71 30
93 69 30
93 70 30
93 71 30
94 70 30
12 85 40
12 86 40
12 87 40
13 85 40
13 86 40
13 87 40
13 88 40
13 89 40
14 86 40
14 87 40
14 88 40
14 89 40
15 87 40
15 88 40
90 84 50
91 82 50
91 83 50
91 84 50
91 85 50
92 82 50
92 83 50
92 84 50
92 85 50
93 82 50
93 83 50
93 84 50
93 85 50
94 83 50
