#X Y Z
0 35 10
0 36 10
0 37 10
0 38 10
0 39 10
0 40 10
1 36 10
1 37 10
1 38 10
1 39 10
1 40 10
2 37 10
2 38 10
99 28 20
99 29 20
99 30 20
0 60 30
1 59 30
1 60 30
2 59 30
2 60 30
2 61 30
3 61 30
3 62 30
55 10 40
56 8 40
56 9 40
56 10 40
57 6 40
57 7 40
57 8 40
57 9 40
57 10 40
57 11 40
58 5 40
58 6 40
58 7 40
58 8 40
58 9 40
58 10 40
58 11 40
59 6 40
59 7 40
59 8 40
59 9 40
59 10 40
59 11 40
60 7 40
60 8 40
60 9 40
60 10 40
60 11 40
61 9 40
61 10 40
0 92 50
0 93 50
1 91 50
1 92 50
1 93 50
2 92 50
2 93 50
2 94 50
3 93 50
3 94 50
3 95 50
4 94 50
4 95 50
58 41 60
58 42 60
59 42 60
