1	1	7.724303820961175E-5	1385284800000
1	1	1.5608942996574626E-4	1385287200000
1	1	2.2025155455595948E-4	1385293200000
1	1	4.3131251710408405E-4	1385293800000
1	1	7.22991321747922E-5	1385302200000
1	1	6.92190810703531E-5	1385304600000
1	1	2.925506867307517E-4	1385318400000
1	1	2.8317347995386247E-4	1385320800000
1	1	7.22991321747922E-5	1385329200000
1	10	2.6943522612461817E-5	1385250000000
1	10	2.814243229598746E-5	1385259000000
1	10	3.338450320115169E-4	1385284200000
1	10	2.6943522612461817E-5	1385286000000
1	10	5.5085954908449275E-5	1385286600000
1	10	2.4592185770406854E-4	1385292600000
1	10	3.3842044037872413E-4	1385308800000
1	10	7.588125267884338E-5	1385311200000
1	10	2.6134027801635504E-4	1385317200000
1	10	3.069015093990551E-4	1385317800000
1	10	7.925775136252494E-5	1385319600000
1	10	1.787060279701486E-4	1385320200000
1	10	7.588125267884338E-5	1385326200000
1	10	7.925775136252494E-5	1385328600000
1	1001	4.466206415267931E-5	1385254200000
1	1001	4.466206415267931E-5	1385287800000
1	1001	3.054048393805137E-6	1385304000000
1	1001	3.6865383222377156E-6	1385306400000
1	1001	5.63104352596541E-5	1385314800000
1	1001	2.1110084308306965E-5	1385315400000
1	1001	3.054048393805137E-6	1385321400000
1	1002	5.391152654393628E-5	1385280000000
1	1002	6.423496054132326E-5	1385288400000
1	1002	5.7598064866173996E-5	1385290800000
1	1002	3.6865383222377156E-6	1385291400000
1	1002	5.63104352596541E-5	1385313600000
1	1002	5.63104352596541E-5	1385316000000
1	1002	4.314569789933472E-5	1385324400000
1	1003	4.453761019016008E-5	1385273400000
1	1003	4.453761019016008E-5	1385289600000
1	1003	4.264024142059262E-5	1385298600000
1	1003	4.555603502065649E-5	1385301000000
1	1003	9.463172116021448E-5	1385307000000
1	1004	3.6865383222377156E-6	1385251800000
1	1004	5.391152654393628E-5	1385285400000
1	1004	3.6865383222377156E-6	1385307600000
1	1004	4.834860247491703E-5	1385310000000
1	1004	5.63104352596541E-5	1385316600000
1	1005	1.2420819313694151E-6	1385283600000
1	1005	4.2820309338085434E-5	1385286000000
1	1005	5.856213743688943E-6	1385317200000
1	1005	2.9281068718444715E-6	1385319600000
1	1005	4.3199706504583905E-5	1385320200000
1	1005	4.1172742562554365E-6	1385326200000
1	1006	1.3615331894114685E-6	1385284800000
1	1006	2.893484261663802E-5	1385287200000
1	1006	2.949813240360695E-5	1385293800000
1	1006	1.8175588604174772E-6	1385302200000
1	1006	1.8175588604174772E-6	1385304600000
1	1007	4.923422961926937E-7	1385280600000
1	1007	1.6411777455241325E-6	1385294400000
1	1007	2.4000400879445E-5	1385296800000
1	1007	1.6411777455241325E-6	1385303400000
1	1008	2.6850996425416602E-5	1385248200000
1	1008	1.4954298779221835E-5	1385254200000
1	1008	1.4954298779221835E-5	1385287800000
1	1008	1.022593850813425E-6	1385304000000
1	1008	2.6029408319587965E-6	1385315400000
1	1008	1.022593850813425E-6	1385321400000
1	1009	7.650411438168996E-7	1385288400000
1	1009	3.3874418168480956E-6	1385290800000
1	1009	5.174185277631569E-5	1385322600000
1	1009	1.1187876627592702E-5	1385324400000
1	1009	3.3874418168480956E-6	1385325000000
1	101	2.2287067488339327E-4	1385289600000
1	101	1.5199793079807446E-4	1385292000000
1	101	3.6645997277361006E-4	1385298000000
1	101	1.48733056571136E-4	1385300400000
1	101	7.337267666541348E-5	1385309400000
1	101	1.5001022755776542E-4	1385325600000
1	1010	5.416738618687858E-6	1385273400000
1	1010	5.880622155944388E-6	1385289600000
1	1010	6.783781272866376E-6	1385298000000
1	1010	5.185977456512188E-6	1385298600000
1	1010	6.783781272866376E-6	1385300400000
1	1010	5.540601149390041E-6	1385301000000
1	1010	8.532439094352821E-5	1385307000000
1	1010	5.174185277631569E-5	1385323200000
1	1011	4.8298262650479766E-6	1385299200000
1	1011	7.1067098478912615E-6	1385310000000
1	1011	3.3874418168480956E-6	1385316600000
1	1012	5.174185277631569E-5	1385283600000
1	1012	1.7268365780654054E-6	1385320200000
1	1012	4.953757250357155E-5	1385326200000
1	1013	3.3874418168480956E-6	1385284800000
1	1013	1.7043893792849853E-6	1385287200000
1	1013	2.6033883120252707E-5	1385293800000
1	1013	1.7043893792849853E-6	1385302200000
1	1013	1.7043893792849853E-6	1385304600000
1	1014	2.916488209783197E-6	1385294400000
1	1014	4.26503993158993E-5	1385296800000
1	1014	2.916488209783197E-6	1385303400000
1	1015	4.466206415267931E-5	1385254200000
1	1015	4.466206415267931E-5	1385287800000
1	1015	3.054048393805137E-6	1385304000000
1	1015	3.3061250481492207E-6	1385315400000
1	1015	3.054048393805137E-6	1385321400000
1	1016	2.7775388063171216E-6	1385288400000
1	1016	3.0087166909999227E-6	1385290800000
1	1016	4.595697416766665E-5	1385322600000
1	1016	4.061841868842587E-5	1385324400000
1	1016	3.0087166909999227E-6	1385325000000
1	1017	4.6649398250341986E-5	1385273400000
1	1017	4.674223139652893E-5	1385289600000
1	1017	1.3575816083682128E-6	1385298000000
1	1017	4.466206415267931E-5	1385298600000
1	1017	1.3575816083682128E-6	1385300400000
1	1017	4.771611254648445E-5	1385301000000
1	1017	9.54322250929689E-5	1385307000000
1	1017	5.174185277631569E-5	1385323200000
1	1018	3.075641685774288E-5	1385310000000
1	1018	1.6643114027473843E-6	1385316600000
1	1018	2.0509921947194477E-5	1385319000000
1	102	6.671699134877881E-5	1385283000000
1	102	8.412828101565431E-5	1385285400000
1	102	1.2774949557558616E-4	1385301600000
1	102	3.857453478906815E-6	1385307600000
1	102	1.9446648692436497E-4	1385308200000
1	102	1.3059173913657188E-4	1385310000000
1	102	1.2949554245492013E-4	1385310600000
1	102	1.7996832867365423E-4	1385316600000
1	102	5.6410970792201717E-5	1385319000000
1	1021	4.1241714582810086E-5	1385294400000
1	1022	2.639657454422718E-6	1385279400000
1	1022	1.7109467444159207E-6	1385287800000
1	1023	4.339218086097119E-5	1385288400000
1	1024	2.1117880601819238E-6	1385273400000
1	1024	2.1117880601819238E-6	1385289600000
1	1024	2.021822732086707E-6	1385298600000
1	1024	2.160077525827979E-6	1385301000000
1	1024	4.487042255051039E-6	1385307000000
1	1025	4.0319738248295135E-5	1385319000000
