#X Y Z
1 51 10
1 88 10
2 38 10
2 39 10
2 40 10
2 41 10
2 42 10
2 51 10
3 14 10
3 15 10
3 38 10
3 39 10
3 40 10
3 41 10
3 42 10
3 43 10
3 60 10
4 16 10
4 37 10
4 38 10
4 39 10
4 40 10
4 41 10
4 42 10
4 43 10
4 59 10
5 37 10
5 38 10
5 39 10
5 40 10
5 41 10
5 42 10
5 43 10
5 44 10
5 48 10
5 58 10
6 36 10
6 37 10
6 38 10
6 39 10
6 40 10
6 41 10
6 42 10
6 43 10
6 44 10
6 46 10
6 47 10
6 48 10
6 49 10
6 56 10
6 57 10
6 66 10
7 12 10
7 36 10
7 37 10
7 38 10
7 39 10
7 40 10
7 41 10
7 42 10
7 43 10
7 44 10
7 46 10
7 47 10
7 48 10
7 49 10
7 50 10
7 54 10
7 55 10
7 56 10
7 61 10
7 62 10
7 63 10
7 64 10
7 65 10
7 66 10
8 35 10
8 36 10
8 37 10
8 38 10
8 39 10
8 40 10
8 41 10
8 42 10
8 43 10
8 44 10
8 46 10
8 47 10
8 48 10
8 49 10
8 50 10
8 52 10
8 53 10
8 54 10
8 55 10
8 56 10
8 57 10
8 61 10
8 62 10
8 63 10
8 64 10
8 65 10
8 67 10
8 68 10
9 35 10
9 36 10
9 37 10
9 38 10
9 39 10
9 40 10
9 41 10
9 43 10
9 45 10
9 46 10
9 47 10
9 48 10
9 49 10
9 50 10
9 51 10
9 52 10
9 54 10
9 55 10
9 56 10
9 57 10
9 58 10
9 60 10
9 61 10
9 62 10
9 63 10
9 64 10
9 65 10
9 66 10
9 67 10
9 68 10
10 24 10
10 34 10
10 35 10
10 36 10
10 37 10
10 38 10
10 39 10
10 40 10
10 43 10
10 44 10
10 47 10
10 48 10
10 49 10
10 50 10
10 51 10
10 52 10
10 56 10
10 57 10
10 58 10
10 59 10
10 60 10
10 61 10
10 62 10
10 63 10
10 64 10
10 65 10
10 66 10
10 67 10
10 68 10
11 2 10
11 34 10
11 35 10
11 36 10
11 37 10
11 38 10
11 39 10
11 40 10
11 42 10
11 46 10
11 47 10
11 48 10
11 49 10
11 50 10
11 52 10
11 53 10
11 56 10
11 57 10
11 58 10
11 59 10
11 60 10
11 61 10
