#X Y Z
81 17 10
81 19 10
81 20 10
82 20 10
81 21 10
84 23 10
85 23 10
85 24 10
86 24 10
31 25 10
84 25 10
85 25 10
86 25 10
30 26 10
31 26 10
32 26 10
34 28 10
35 28 10
33 29 10
34 29 10
35 29 10
36 29 10
34 30 10
35 30 10
34 31 10
26 35 10
27 35 10
28 35 10
29 35 10
26 36 10
27 36 10
28 36 10
29 36 10
33 36 10
34 36 10
55 36 10
27 37 10
28 37 10
55 37 10
41 39 10
53 39 10
54 39 10
55 39 10
59 39 10
76 39 10
77 39 10
40 40 10
41 40 10
50 40 10
53 40 10
54 40 10
55 40 10
75 40 10
76 40 10
77 40 10
40 41 10
41 41 10
49 41 10
50 41 10
51 41 10
53 41 10
54 41 10
55 41 10
56 41 10
58 41 10
61 41 10
76 41 10
39 42 10
48 42 10
49 42 10
50 42 10
51 42 10
55 42 10
56 42 10
57 42 10
58 42 10
39 43 10
41 43 10
47 43 10
48 43 10
50 43 10
56 43 10
58 43 10
66 43 10
40 44 10
41 44 10
42 44 10
47 44 10
48 44 10
56 44 10
57 44 10
58 44 10
40 45 10
41 45 10
42 45 10
48 45 10
53 45 10
57 45 10
58 45 10
59 45 10
60 45 10
64 45 10
65 45 10
92 45 10
38 46 10
47 46 10
50 46 10
53 46 10
59 46 10
60 46 10
61 46 10
65 46 10
68 46 10
71 46 10
72 46 10
90 46 10
91 46 10
92 46 10
93 46 10
38 47 10
47 47 10
48 47 10
52 47 10
53 47 10
60 47 10
61 47 10
62 47 10
63 47 10
67 47 10
90 47 10
91 47 10
92 47 10
93 47 10
48 48 10
49 48 10
61 48 10
62 48 10
63 48 10
73 48 10
74 48 10
92 48 10
49 49 10
50 49 10
53 49 10
56 49 10
58 49 10
66 49 10
68 49 10
69 49 10
72 49 10
73 49 10
88 49 10
50 50 10
53 50 10
54 50 10
55 50 10
56 50 10
58 50 10
59 50 10
62 50 10
63 50 10
69 50 10
70 50 10
71 50 10
72 50 10
73 50 10
88 50 10
11 51 10
51 51 10
52 51 10
55 51 10
56 51 10
57 51 10
63 51 10
64 51 10
68 51 10
69 51 10
70 51 10
71 51 10
72 51 10
74 51 10
75 51 10
42 52 10
43 52 10
51 52 10
52 52 10
54 52 10
55 52 10
56 52 10
59 52 10
63 52 10
64 52 10
68 52 10
69 52 10
71 52 10
72 52 10
42 53 10
43 53 10
54 53 10
61 53 10
68 53 10
69 53 10
71 53 10
53 54 10
59 54 10
60 54 10
71 54 10
44 55 10
52 55 10
53 55 10
54 55 10
55 55 10
59 55 10
60 55 10
61 55 10
62 55 10
66 55 10
67 55 10
68 55 10
69 55 10
70 55 10
72 55 10
53 56 10
58 56 10
59 56 10
67 56 10
68 56 10
69 56 10
71 56 10
72 56 10
49 57 10
50 57 10
51 57 10
52 57 10
53 57 10
54 57 10
57 57 10
58 57 10
59 57 10
70 57 10
71 57 10
72 57 10
73 57 10
45 58 10
49 58 10
50 58 10
51 58 10
52 58 10
53 58 10
54 58 10
57 58 10
58 58 10
60 58 10
61 58 10
70 58 10
71 58 10
72 58 10
73 58 10
45 59 10
49 59 10
50 59 10
51 59 10
53 59 10
54 59 10
60 59 10
61 59 10
69 59 10
70 59 10
44 60 10
45 60 10
46 60 10
51 60 10
53 60 10
55 60 10
56 60 10
61 60 10
62 60 10
63 60 10
67 60 10
68 60 10
69 60 10
70 60 10
73 60 10
74 60 10
75 60 10
77 60 10
78 60 10
79 60 10
44 61 10
45 61 10
48 61 10
49 61 10
50 61 10
51 61 10
52 61 10
53 61 10
55 61 10
56 61 10
57 61 10
60 61 10
61 61 10
63 61 10
66 61 10
67 61 10
68 61 10
69 61 10
70 61 10
71 61 10
73 61 10
74 61 10
75 61 10
76 61 10
77 61 10
79 61 10
80 61 10
44 62 10
45 62 10
48 62 10
49 62 10
50 62 10
51 62 10
52 62 10
59 62 10
60 62 10
63 62 10
67 62 10
70 62 10
75 62 10
76 62 10
43 63 10
48 63 10
49 63 10
50 63 10
59 63 10
60 63 10
61 63 10
63 63 10
64 63 10
69 63 10
70 63 10
74 63 10
75 63 10
76 63 10
41 64 10
42 64 10
45 64 10
46 64 10
47 64 10
49 64 10
50 64 10
51 64 10
52 64 10
53 64 10
56 64 10
59 64 10
60 64 10
61 64 10
62 64 10
68 64 10
69 64 10
70 64 10
75 64 10
41 65 10
42 65 10
46 65 10
47 65 10
49 65 10
50 65 10
51 65 10
52 65 10
57 65 10
58 65 10
61 65 10
62 65 10
65 65 10
66 65 10
68 65 10
41 66 10
42 66 10
47 66 10
48 66 10
49 66 10
56 66 10
57 66 10
58 66 10
60 66 10
65 66 10
66 66 10
67 66 10
68 66 10
69 66 10
75 66 10
32 67 10
33 67 10
41 67 10
42 67 10
45 67 10
46 67 10
47 67 10
48 67 10
49 67 10
51 67 10
52 67 10
53 67 10
54 67 10
55 67 10
56 67 10
57 67 10
58 67 10
68 67 10
69 67 10
71 67 10
73 67 10
74 67 10
75 67 10
32 68 10
33 68 10
34 68 10
45 68 10
46 68 10
47 68 10
49 68 10
50 68 10
51 68 10
52 68 10
53 68 10
54 68 10
55 68 10
57 68 10
67 68 10
68 68 10
69 68 10
71 68 10
75 68 10
76 68 10
32 69 10
33 69 10
34 69 10
44 69 10
45 69 10
46 69 10
52 69 10
53 69 10
54 69 10
55 69 10
56 69 10
57 69 10
58 69 10
59 69 10
67 69 10
71 69 10
75 69 10
33 70 10
34 70 10
45 70 10
46 70 10
52 70 10
55 70 10
56 70 10
57 70 10
58 70 10
59 70 10
60 70 10
64 70 10
66 70 10
71 70 10
46 71 10
52 71 10
53 71 10
54 71 10
59 71 10
60 71 10
67 71 10
68 71 10
69 71 10
72 71 10
11 72 10
52 72 10
53 72 10
55 72 10
56 72 10
58 72 10
59 72 10
61 72 10
62 72 10
65 72 10
67 72 10
68 72 10
69 72 10
71 72 10
72 72 10
73 72 10
55 73 10
56 73 10
61 73 10
62 73 10
63 73 10
65 73 10
66 73 10
67 73 10
68 73 10
70 73 10
71 73 10
72 73 10
11 74 10
55 74 10
60 74 10
61 74 10
62 74 10
65 74 10
66 74 10
67 74 10
68 74 10
71 74 10
11 75 10
55 75 10
56 75 10
57 75 10
59 75 10
60 75 10
61 75 10
62 75 10
65 75 10
66 75 10
67 75 10
68 75 10
69 75 10
71 75 10
77 75 10
35 76 10
36 76 10
55 76 10
56 76 10
57 76 10
61 76 10
62 76 10
63 76 10
67 76 10
77 76 10
26 77 10
27 77 10
28 77 10
35 77 10
50 77 10
51 77 10
54 77 10
55 77 10
56 77 10
57 77 10
61 77 10
62 77 10
63 77 10
67 77 10
76 77 10
77 77 10
78 77 10
27 78 10
28 78 10
34 78 10
35 78 10
50 78 10
51 78 10
54 78 10
55 78 10
56 78 10
60 78 10
61 78 10
62 78 10
78 78 10
12 79 10
23 79 10
34 79 10
35 79 10
36 79 10
51 79 10
59 79 10
60 79 10
61 79 10
62 79 10
77 79 10
79 79 10
80 79 10
35 80 10
36 80 10
50 80 10
59 80 10
60 80 10
61 80 10
77 80 10
78 80 10
81 80 10
13 81 10
14 81 10
12 82 10
14 82 10
15 82 10
10 83 10
12 83 10
13 83 10
74 83 10
10 84 10
13 84 10
73 84 10
74 84 10
76 84 10
10 85 10
11 85 10
16 85 10
18 85 10
19 85 10
20 85 10
62 85 10
63 85 10
71 85 10
76 85 10
11 86 10
18 86 10
19 86 10
21 86 10
62 86 10
63 86 10
70 86 10
71 86 10
76 86 10
19 87 10
20 87 10
21 87 10
50 87 10
53 87 10
54 87 10
55 87 10
61 87 10
62 87 10
68 87 10
70 87 10
71 87 10
72 87 10
77 87 10
19 88 10
20 88 10
51 88 10
52 88 10
53 88 10
54 88 10
55 88 10
64 88 10
65 88 10
66 88 10
75 88 10
76 88 10
77 88 10
19 89 10
53 89 10
54 89 10
58 89 10
64 89 10
65 89 10
75 89 10
76 89 10
77 89 10
57 90 10
64 90 10
65 90 10
66 90 10
67 90 10
68 90 10
75 90 10
76 90 10
57 91 10
65 91 10
68 91 10
70 91 10
65 92 10
68 92 10
70 92 10
74 92 10
68 93 10
69 93 10
70 93 10
71 93 10
72 93 10
76 93 10
77 93 10
68 94 10
71 94 10
72 94 10
76 94 10
77 94 10
74 95 10
84 95 10
85 95 10
86 95 10
87 95 10
88 95 10
89 95 10
72 96 10
73 96 10
74 96 10
77 96 10
78 96 10
85 96 10
86 96 10
87 96 10
88 96 10
89 96 10
90 96 10
72 97 10
73 97 10
74 97 10
75 97 10
77 97 10
78 97 10
86 97 10
87 97 10
88 97 10
74 98 10
75 98 10
87 98 10
57 63 20
58 63 20
57 64 20
58 64 20
84 64 30
86 65 30
98 52 40
99 52 40
98 53 40
99 53 40
0 54 40
98 54 40
99 54 40
0 55 40
99 55 40
0 56 40
23 91 50
24 91 50
25 91 50
23 92 50
24 92 50
25 92 50
23 93 50
24 93 50
25 93 50
55 48 60
56 48 60
55 49 60
99 59 70
98 60 70
99 60 70
0 61 70
99 61 70
99 62 70
36 36 80
35 37 80
36 37 80
46 97 90
47 97 90
48 97 90
45 98 90
46 98 90
47 98 90
48 98 90
71 89 100
72 89 100
71 90 100
81 87 110
82 87 110
80 88 110
81 88 110
82 88 110
82 89 110
59 76 120
58 77 120
59 77 120
60 77 120
58 78 120
59 78 120
58 79 120
89 51 130
90 51 130
91 51 130
