#X Y Z
93 48.93 10
93 49.93 10
94 49.94 10
92 50.92 10
93 50.93 10
94 50.94 10
92 51.92 10
93 51.93 10
94 51.94 10
95 51.95 10
94 52.94 10
47 0.47 20
48 0.48 20
47 1.47 20
46 2.46 20
47 2.47 20
47 3.47 20
65 7.65 20
66 7.66 20
67 7.67 20
57 8.57 20
65 8.65 20
66 8.66 20
67 8.67 20
51 9.51 20
55 9.55 20
56 9.56 20
51 10.51 20
52 10.52 20
55 10.55 20
51 11.51 20
52 11.52 20
56 11.56 20
65 11.65 20
48 13.48 20
51 14.51 20
83 14.83 20
84 14.84 20
52 15.52 20
53 15.53 20
41 16.41 20
46 16.46 20
47 16.47 20
48 16.48 20
52 16.52 20
53 16.53 20
54 16.54 20
42 17.42 20
47 17.47 20
48 17.48 20
53 17.53 20
42 18.42 20
47 18.47 20
48 18.48 20
49 18.49 20
52 18.52 20
53 18.53 20
42 19.42 20
43 19.43 20
48 19.48 20
49 19.49 20
53 19.53 20
54 19.54 20
56 19.56 20
43 20.43 20
44 20.44 20
46 20.46 20
44 21.44 20
45 21.45 20
46 21.46 20
47 21.47 20
44 22.44 20
45 22.45 20
46 22.46 20
66 22.66 20
45 23.45 20
39 24.39 20
40 24.4 20
23 25.23 20
24 25.24 20
29 25.29 20
38 25.38 20
39 25.39 20
40 25.4 20
54 25.54 20
55 25.55 20
23 26.23 20
24 26.24 20
25 26.25 20
53 26.53 20
54 26.54 20
55 26.55 20
16 27.16 20
23 27.23 20
24 27.24 20
25 27.25 20
36 27.36 20
37 27.37 20
38 27.38 20
56 27.56 20
57 27.57 20
58 27.58 20
23 28.23 20
24 28.24 20
25 28.25 20
35 28.35 20
36 28.36 20
37 28.37 20
38 28.38 20
56 28.56 20
57 28.57 20
58 28.58 20
20 29.2 20
24 29.24 20
25 29.25 20
26 29.26 20
34 29.34 20
35 29.35 20
36 29.36 20
37 29.37 20
38 29.38 20
15 30.15 20
17 30.17 20
18 30.18 20
19 30.19 20
20 30.2 20
21 30.21 20
22 30.22 20
32 30.32 20
33 30.33 20
34 30.34 20
35 30.35 20
36 30.36 20
37 30.37 20
16 31.16 20
18 31.18 20
19 31.19 20
20 31.2 20
31 31.31 20
33 31.33 20
18 32.18 20
19 32.19 20
20 32.2 20
30 32.3 20
31 32.31 20
33 32.33 20
34 32.34 20
35 32.35 20
53 32.53 20
16 33.16 20
18 33.18 20
19 33.19 20
20 33.2 20
21 33.21 20
25 33.25 20
30 33.3 20
31 33.31 20
32 33.32 20
33 33.33 20
34 33.34 20
35 33.35 20
36 33.36 20
46 33.46 20
47 33.47 20
48 33.48 20
49 33.49 20
51 33.51 20
53 33.53 20
63 33.63 20
64 33.64 20
65 33.65 20
66 33.66 20
15 34.15 20
16 34.16 20
18 34.18 20
19 34.19 20
21 34.21 20
25 34.25 20
26 34.26 20
27 34.27 20
32 34.32 20
34 34.34 20
35 34.35 20
36 34.36 20
37 34.37 20
46 34.46 20
47 34.47 20
48 34.48 20
49 34.49 20
50 34.5 20
