#X Y Z
72 29 10
72 30 10
72 31 10
73 29 10
15 84 20
16 84 20
95 39 30
96 38 30
97 38 30
98 37 30
98 38 30
98 39 30
99 38 30
99 39 30
99 40 30
99 41 30
56 9 40
56 10 40
57 7 40
57 8 40
57 9 40
57 10 40
58 6 40
58 7 40
58 8 40
58 9 40
58 10 40
59 7 40
59 8 40
59 9 40
60 8 40
6 59 50
6 60 50
50 99 60
51 0 60
91 32 70
91 33 70
92 31 70
92 32 70
92 33 70
46 73 80
47 73 80
47 74 80
36 83 90
37 82 90
37 83 90
60 94 100
60 95 100
60 96 100
60 97 100
61 94 100
61 95 100
61 96 100
61 97 100
62 96 100
62 97 100
72 46 110
73 46 110
