#X Y Z
76 65 10
76 66 10
4 62 20
4 63 20
5 62 20
5 63 20
6 62 20
6 63 20
7 62 20
7 63 20
97 97 30
97 98 30
98 96 30
98 97 30
98 98 30
98 99 30
99 96 30
99 97 30
99 98 30
70 89 40
70 90 40
71 89 40
71 90 40
72 88 40
72 89 40
73 31 50
74 29 50
74 30 50
74 31 50
75 29 50
75 30 50
75 31 50
76 30 50
76 31 50
89 49 60
89 50 60
90 48 60
90 49 60
90 50 60
90 51 60
92 75 70
92 76 70
92 77 70
93 76 70
97 70 80
97 71 80
54 78 90
54 79 90
55 78 90
55 79 90
55 80 90
56 79 90
97 46 100
97 47 100
91 49 110
91 50 110
91 51 110
91 52 110
92 50 110
92 51 110
84 41 120
84 42 120
85 55 130
86 55 130
38 61 140
39 61 140
41 45 150
42 46 150
52 40 160
52 41 160
68 62 170
68 63 170
69 62 170
